operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Miguel|,"-34.5399000078,-58.7134670254",50000.0,USD,758120.0,50000.0,,35.0,,1428.571428571429,,,,http://san-miguel-bs-as-g-b-a-zona-norte.properati.com.ar/eicm_venta_departamento_san-miguel
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|La Plata|,"-34.912716,-57.948933",,,,,,,,,,3.0,,http://la-plata.properati.com.ar/wafw_venta_departamentos_ensenada
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5028,-58.4945",239000.0,USD,3623813.6,239000.0,81.0,81.0,2950.617283950617,2950.617283950617,,3.0,,http://olivos.properati.com.ar/xhdy_venta_departamentos_olivos_balcon_suite_gimnasio_lavadero_sum_terraza_lujoso_garage_estrenar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5091553,-58.4790341",142000.0,USD,2153060.8,142000.0,35.0,31.0,4057.142857142857,4580.645161290323,,,,http://olivos.properati.com.ar/10o9f_venta_departamentos_olivos_garage_salaya-romera-propiedades_d17
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,,289000.0,USD,4381933.6,289000.0,0.0,250.0,,1156.0,,3.0,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/out0_venta_casa_tigre
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Isidro Casanova|,,220000.0,USD,3335728.0,220000.0,,450.0,,488.8888888888889,,,,http://isidro-casanova.properati.com.ar/ewla_venta_casa_isidro-casanova
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.6057005,-58.3779666",150000.0,USD,2274360.0,150000.0,50.0,,3000.0,,,,,http://barrio-norte.properati.com.ar/12u78_venta_departamentos_barrio-norte_luminoso_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_subte-linea-c_espacio-palermo
sell,apartment,|Argentina|Capital Federal|Monserrat|,"-34.610826,-58.384776",96000.0,USD,1455590.4,96000.0,60.0,53.0,1600.0,1811.320754716981,,2.0,,http://monserrat.properati.com.ar/v6zv_venta_departamentos_monserrat
sell,apartment,|Argentina|Capital Federal|Tribunales|,"-34.6052761,-58.3865454",340000.0,USD,5155216.0,340000.0,185.0,165.0,1837.837837837838,2060.6060606060605,,4.0,4400,http://tribunales.properati.com.ar/ywel_venta_departamentos_tribunales_quincho_terraza_luminoso_dependencias_arpe-propiedades_azg
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.498937,-58.527553",195000.0,USD,2956668.0,195000.0,,87.0,,2241.3793103448274,,3.0,,http://martinez.properati.com.ar/12do5_venta_casa_martinez_jardin_patio_garage_re-max-platino
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5482144,-58.4570902",,,,,48.0,43.0,,,17.0,2.0,,http://nunez.properati.com.ar/10dpp_venta_departamentos_nunez_suite_gimnasio_jardin_piscina_sum_vista_garage_amenities_fera-cancellieri-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.447671,-58.91957",300000.0,USD,4548720.0,300000.0,,164.0,,1829.2682926829268,,4.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/yr0k_venta_casa_barrio-cerrado-la-otilia-_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_luminoso_dependencias_garage_tenis_losa-radiante_re-max-total-i
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,221000.0,USD,3350890.4,221000.0,0.0,114.0,,1938.59649122807,,3.0,4500,http://nordelta.properati.com.ar/xtcn_venta_casa_nordelta_balcon_suite_parrilla_vestidor_garage
sell,apartment,|Argentina|Capital Federal|Nuñez|,"-34.5361079,-58.4671889",109000.0,USD,1652701.6,109000.0,50.0,50.0,2180.0,2180.0,,3.0,,http://nunez.properati.com.ar/xx4r_venta_departamentos_nunez_jardin_lavadero_sum_toilette_luminoso_vista_placard_lexinton-propiedades_cbn
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Quilmes|Quilmes|,"-34.7244112,-58.2511118",,,,,70.0,70.0,,,,3.0,,http://quilmes.properati.com.ar/12r21_venta_departamentos_quilmes_balcon_lavadero_parrilla_patio_terraza_garage_placard_o-keefe-inmobiliaria-rural-y-urbana_djq
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Martínez|,"-34.4517336,-58.5460954",1600000.0,USD,24259840.0,1600000.0,1270.0,730.0,1259.8425196850394,2191.780821917808,,,,http://martinez.properati.com.ar/pfrs_venta_casa_martinez_estrada_1400
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|,"-34.5793233826,-58.6074474463",87000.0,USD,1319128.8,87000.0,200.0,,435.0,,,5.0,,http://tres-de-febrero.properati.com.ar/9zr4_venta_ph_tres-de-febrero
sell,house,|Argentina|Capital Federal|Monserrat|,"-34.618608,-58.385843",635000.0,USD,9628124.0,635000.0,550.0,550.0,1154.5454545454545,1154.5454545454545,,6.0,,http://monserrat.properati.com.ar/ph5t_venta_casa_constitucion
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|San Isidro|,"-34.466266,-58.523612",145000.0,USD,2198548.0,145000.0,,75.0,,1933.3333333333333,3.0,2.0,,http://san-isidro.properati.com.ar/101nx_venta_departamentos_san-isidro_balcon_suite_lavadero_parrilla_luminoso_garage_placard_aire-acondicionado_estrenar_re-max-win
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|Lomas de Zamora|Lomas de Zamora|,"-34.7663939,-58.4002752",73000.0,USD,1106855.2,73000.0,26.0,26.0,2807.692307692308,2807.692307692308,,1.0,,http://lomas-de-zamora.properati.com.ar/10ki9_venta_departamentos_lomas-de-zamora_hidromasaje_lavadero_parrilla_sum_luminoso_acevedo-negocios-inmobiliarios
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|Victoria|,"-34.4505372,-58.537493",178000.0,USD,2698907.2,178000.0,0.0,70.0,,2542.8571428571427,,3.0,,http://victoria.properati.com.ar/116k7_venta_casa_victoria_terraza_waldemar-wagner-propiedades_d5z
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.475099,-58.5142193",188000.0,USD,2850531.2,188000.0,68.0,68.0,2764.705882352941,2764.705882352941,1.0,,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/12hhe_venta_departamentos_san-isidro_moreno_0_lavadero_toilette_garage_estrenar_deal-propiedades-fernando-almiron-csi-5070
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,600000.0,USD,9097440.0,600000.0,310.0,600.0,1935.483870967742,1000.0,,5.0,,http://ramos-mejia.properati.com.ar/s8jq_venta_casa_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5064426,-58.4820767",257000.0,USD,3896736.8,257000.0,70.0,54.0,3671.428571428572,4759.259259259259,2.0,2.0,,http://olivos.properati.com.ar/11vfv_venta_departamentos_vicente-lopez_balcon_suite_hidromasaje_jardin_piscina_terraza_vista_garage_alvarez-dupot-zona-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4252806,-58.57046",152000.0,USD,2304684.8,152000.0,57.0,54.0,2666.6666666666665,2814.814814814815,4.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/xne4_venta_departamentos_tigre_saenz-pena_900_parrilla_garage_placard_estrenar
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Villa Luzuriaga|,"-34.6550089,-58.5824462",68000.0,USD,1031043.2,68000.0,,,,,,,,http://villa-luzuriaga.properati.com.ar/ycs8_venta_departamentos_villa-luzuriaga_balcon_lavadero_terraza_placard_pablo-colace-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|,"-34.4825743434,-58.5880050364",328302.0,USD,4977846.24,328302.0,95.0,79.0,3455.810526315789,4155.721518987341,,3.0,,http://san-isidro-bs-as-g-b-a-zona-norte.properati.com.ar/11krt_venta_departamentos_san-isidro_balcon_baulera_suite_lavadero_parrilla_garage_amenities_vizora
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Castelar|,,80000.0,USD,1212992.0,80000.0,0.0,114.0,,701.7543859649123,,3.0,,http://castelar-moron.properati.com.ar/vzld_venta_casa_castelar
sell,apartment,|Argentina|Capital Federal|San Cristobal|,"-34.6187943,-58.3874589",122000.0,USD,1849812.8,122000.0,63.0,60.0,1936.5079365079368,2033.3333333333333,,3.0,,http://san-cristobal.properati.com.ar/uwio_venta_departamentos_san-cristobal
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,240000.0,USD,3638976.0,240000.0,,,,,,,,http://nordelta.properati.com.ar/113hd_venta_departamentos_nordelta_balcon_baulera_suite_gimnasio_parrilla_piscina_sum_terraza_vestidor_garage_m-m-propiedades_bhs
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,,1550000.0,USD,23501720.0,1550000.0,1238.0,550.0,1252.0193861066236,2818.181818181818,,,,http://nordelta.properati.com.ar/11tnb_venta_casa_nordelta_0_suite_hidromasaje_lavadero_parrilla_piscina_vestidor_luminoso_vista_dependencias_ramos-l-j-nordelta
sell,apartment,|Argentina|Capital Federal|Paternal|,"-34.60613,-58.4741353",120000.0,USD,1819488.0,120000.0,57.0,52.0,2105.2631578947367,2307.692307692308,10.0,3.0,1700,http://paternal.properati.com.ar/zefi_venta_departamentos_paternal_balcon_lavadero_luminoso_garage_impecable_placard_aire-acondicionado_eduardo-bertolotti-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Ciudadela|,"-34.6418047,-58.5303479",45000.0,USD,682308.0,45000.0,35.0,32.0,1285.7142857142858,1406.25,4.0,1.0,,http://ciudadela.properati.com.ar/ursc_venta_departamentos_ciudadela
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5156459,-58.4943373",190000.0,USD,2880856.0,190000.0,71.0,71.0,2676.056338028169,2676.056338028169,4.0,,,http://olivos.properati.com.ar/10k9b_venta_departamentos_olivos_gobernador-ugarte_1900_suite_terraza_garage_choucino-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Isidro|Beccar|,"-34.4577608,-58.5226011",1100000.0,USD,16678640.0,1100000.0,750.0,550.0,1466.6666666666667,2000.0,,,,http://beccar.properati.com.ar/nk7s_venta_casa_beccar_diaz-juan-jose_2000
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,90000.0,USD,1364616.0,90000.0,,39.0,,2307.692307692308,,2.0,,http://ramos-mejia.properati.com.ar/y0fg_venta_departamentos_ramos-mejia_lavadero_parrilla_terraza_garage_placard_arkanian-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,106050.0,USD,1607972.52,106050.0,,46.0,,2305.4347826086955,,2.0,,http://ramos-mejia.properati.com.ar/smhi_venta_departamentos_ramos-mejia
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.5720808,-58.4825026",126800.0,USD,1922592.32,126800.0,52.0,49.0,2438.4615384615386,2587.7551020408164,,2.0,,http://villa-urquiza.properati.com.ar/11yap_venta_departamentos_belgrano_hidromasaje_lavadero_terraza_electrogeno_garage_estrenar_rg-montes_7ff
sell,apartment,|Argentina|Capital Federal|Distrito de las Artes|,"-34.627625,-58.360648",2320000.0,ARS,2317768.13,152862.88,80.0,,1910.786,,,1.0,,http://distrito-de-las-artes.properati.com.ar/zr46_venta_departamentos_distrito-de-las-artes_sum_kwz-arquitectura-y-desarrollos
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,114750.0,USD,1739885.4,114750.0,,44.0,,2607.954545454545,,2.0,,http://ramos-mejia.properati.com.ar/s58k_venta_departamentos_la-matanza
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Ramos Mejía|,,65000.0,USD,985556.0,65000.0,,55.0,,1181.8181818181818,,2.0,,http://ramos-mejia.properati.com.ar/11uc0_alquiler_departamentos_ramos-mejia_luminoso_busolin-bruno-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,,,,,,56.0,,,,,,,http://la-matanza.properati.com.ar/11kwr_venta_departamentos_la-matanza_lavadero_garage_azucena-libertad-ghisletti
sell,apartment,|Argentina|Capital Federal|Villa Crespo|,"-34.5954806,-58.4410775",85500.0,USD,1296385.2,85500.0,55.0,,1554.5454545454545,,,1.0,,http://villa-crespo.properati.com.ar/vdsf_venta_departamentos_villa-crespo
sell,apartment,|Argentina|Capital Federal|Villa Urquiza|,"-34.570884,-58.488694",89000.0,USD,1349453.6,89000.0,,42.0,,2119.0476190476197,1.0,2.0,,http://villa-urquiza.properati.com.ar/10oti_venta_departamentos_villa-urquiza_balcon_piscina_garage_aire-acondicionado_re-max-total-iii
sell,PH,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|,"-34.6319614,-58.6996147",80000.0,USD,1212992.0,80000.0,,,,,,,,http://ituzaingo-bs-as-g-b-a-zona-oeste.properati.com.ar/104z7_venta_ph_ituzaingo_patio_garage_gustavo-tineo-consultora-inmobiliaria
sell,apartment,|Argentina|Capital Federal|Barrio Norte|,"-34.5922014237,-58.3943299072",398000.0,USD,6034635.2,398000.0,135.0,128.0,2948.1481481481483,3109.375,,4.0,6300,http://barrio-norte.properati.com.ar/pq9g_venta_departamentos_barrio-norte
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|,"-34.6831836,-58.5027319",49900.0,USD,756603.76,49900.0,44.0,30.0,1134.090909090909,1663.3333333333333,,,,http://la-matanza.properati.com.ar/vur5_venta_departamentos_la-matanza
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Esteban Echeverría|Monte Grande|,"-34.814226124,-58.4760189056",250000.0,USD,3790600.0,250000.0,1500.0,250.0,166.66666666666666,1000.0,,5.0,,http://monte-grande.properati.com.ar/prxj_venta_casa_monte-grande
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Tigre|,"-34.38404,-58.703987",2770504.0,ARS,2762814.44,182214.85,98.0,98.0,1859.3352040816328,28270.44897959184,,,,http://tigre.properati.com.ar/12vue_venta_departamentos_tigre_baulera_jardin_parrilla_terraza_luminoso_vista_garage_tenis_amenities_placard_syrah-global_di8
sell,apartment,|Argentina|Capital Federal|,,97000.0,USD,1470752.8,97000.0,,43.0,,2255.813953488372,,2.0,,http://capital-federal.properati.com.ar/sb6t_venta_departamentos_boedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Florida|,"-34.538,-58.5112",73000.0,USD,1106855.2,73000.0,0.0,56.0,,1303.571428571429,,,,http://florida.properati.com.ar/12er5_venta_departamentos_florida_sotano_parrinello
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6380094,-58.584742",,,,,,,,,,3.0,,http://haedo.properati.com.ar/yyt8_venta_casa_haedo_lavadero_parrilla_toilette_garage_placard_aire-acondicionado_ricardo-maidana-empresa-inmobiliaria_4pi
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|Haedo|,"-34.6562327,-58.5720849",230000.0,USD,3487352.0,230000.0,300.0,250.0,766.6666666666666,920.0,,,,http://haedo.properati.com.ar/e3sa_venta_casa_haedo
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|,"-34.6656083,-58.6011353",78500.0,USD,1190248.4,78500.0,,,,,,2.0,,http://moron-bs-as-g-b-a-zona-oeste.properati.com.ar/awlc_venta_departamento_macrocentro
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.45558548,-58.90882874",55000.0,USD,833932.0,55000.0,,,,,,,,http://pilar.properati.com.ar/10z5s_venta_departamentos_pilar_balcon_terraza_lujoso_garage_freire-negocios-inmobiliarios_cof
sell,apartment,|Argentina|Capital Federal|Palermo|,"-34.589548,-58.4193856",190729.0,USD,2891909.38,190729.0,74.0,67.0,2577.4189189189187,2846.701492537313,,3.0,,http://palermo.properati.com.ar/115h0_venta_departamentos_palermo_soldati-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Morón|El Palomar|,"-34.6098404,-58.5943985",90000.0,USD,1364616.0,90000.0,,75.0,,1200.0,,,,http://el-palomar.properati.com.ar/egve_venta_departamento_el-palomar
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|San Fernando|,"-34.4461424,-58.5403787",520000.0,USD,7884448.0,520000.0,450.0,300.0,1155.5555555555557,1733.3333333333333,,,,http://san-fernando-bs-as-g-b-a-zona-norte.properati.com.ar/p2fb_venta_casa_san-fernando_lanusse_700
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|San Martín|,"-34.5411025895,-58.5770735818",100000.0,USD,1516240.0,100000.0,210.0,150.0,476.1904761904762,666.6666666666666,,,,http://san-martin.properati.com.ar/e7dl_venta_casa_san-martin
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|Berazategui|,"-34.782771,-58.151394",849000.0,USD,12872877.6,849000.0,580.0,580.0,1463.7931034482758,1463.7931034482758,,7.0,5500,http://berazategui.properati.com.ar/uuvb_venta_casa_berazategui
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9297569829,-57.9525326199",,,,,0.0,235.0,,,,7.0,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/xw71_venta_casa_la-plata_patio_quincho_dependencias_garage_placard_land-estate
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|Barrio Las Glorietas|,"-34.416186,-58.668441",460000.0,USD,6974704.0,460000.0,,320.0,,1437.5,,6.0,,http://barrio-las-glorietas-nordelta.properati.com.ar/11bpz_venta_casa_barrio-las-glorietas_suite_jardin_lavadero_parrilla_piscina_toilette_vestidor_impecable_re-max-total-iv
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|La Matanza|Isidro Casanova|,"-34.7862476,-58.6229664",80000.0,USD,1212992.0,80000.0,350.0,,228.57142857142856,,,,,http://isidro-casanova.properati.com.ar/eiba_venta_casa_isidro-casanova
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6051846,-58.5675323",122000.0,USD,1849812.8,122000.0,72.0,,1694.4444444444443,,6.0,3.0,,http://caseros.properati.com.ar/107te_venta_departamentos_caseros_balcon_estrenar_pablo-yaryura-propiedades
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|,"-34.4320312,-58.5873739",160000.0,USD,2425984.0,160000.0,0.0,0.0,,,9.0,,,http://tigre-bs-as-g-b-a-zona-norte.properati.com.ar/zfsa_venta_departamentos_tigre_montevideo_1500_parrilla_piscina_garage_amenities_b-coppa-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Sur|Berazategui|,"-34.6036844,-58.3815591",335000.0,USD,5079404.0,335000.0,200.0,200.0,1675.0,1675.0,,,,http://berazategui-bs-as-g-b-a-zona-sur.properati.com.ar/t2t0_venta_casa_berazategui_buenos-aires_100
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Ituzaingó|Ituzaingó|,"-34.65192795,-58.66495895",90000.0,USD,1364616.0,90000.0,,,,,,,,http://ituzaingo.properati.com.ar/w4wh_venta_casa_ituzaingo
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Malvinas Argentinas|Tortuguitas|,,98000.0,USD,1485915.2,98000.0,,74.0,,1324.3243243243244,,2.0,,http://tortuguitas.properati.com.ar/11b4n_venta_casa_malvinas-argentinas_parrilla_piscina_garage_re-max-buro-ii
sell,apartment,|Argentina|Capital Federal|Almagro|,"-34.6014275,-58.4163254",95000.0,USD,1440428.0,95000.0,44.0,38.0,2159.090909090909,2500.0,,,,http://almagro.properati.com.ar/zkw9_venta_departamentos_almagro_balcon_lavadero_parrilla_piscina_terraza_garage_impecable_estrenar_salguero-propiedades
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|General San Martín|,"-34.569881,-58.5279714",120000.0,USD,1819488.0,120000.0,120.0,120.0,1000.0,1000.0,,3.0,,http://general-san-martin-bs-as-g-b-a-zona-norte.properati.com.ar/uufd_venta_casa_general-san-martin_french_2000
sell,house,|Argentina|Bs.As. G.B.A. Zona Oeste|Tres de Febrero|Caseros|,"-34.6240043,-58.5648447",170000.0,USD,2577608.0,170000.0,360.0,220.0,472.22222222222223,772.7272727272727,,3.0,,http://caseros.properati.com.ar/ur6n_venta_casa_caseros
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|Pilar|,"-34.452448,-58.871098",48000.0,USD,727795.2,48000.0,,47.0,,1021.2765957446808,,3.0,,http://pilar.properati.com.ar/12pr7_venta_departamentos_pilar_luminoso_aire-acondicionado_re-max-parque-ii
sell,PH,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5092221,-58.5181181",165000.0,USD,2501796.0,165000.0,0.0,116.0,,1422.4137931034484,1.0,,,http://olivos.properati.com.ar/10w4a_venta_ph_olivos_basavilbaso_4100_balcon_lavadero_castro-feijoo-propiedades_arr
sell,store,|Argentina|Capital Federal|Palermo|,"-34.5627253,-58.4422891",160000.0,USD,2425984.0,160000.0,42.0,42.0,3809.5238095238096,3809.5238095238096,,2.0,580,http://palermo.properati.com.ar/10a0p_venta_local_belgrano_patio_luminoso_impecable_lexinton-propiedades_937
sell,PH,|Argentina|Bs.As. G.B.A. Zona Sur|Lanús|,"-34.6993233,-58.4087867",73000.0,USD,1106855.2,73000.0,120.0,55.0,608.3333333333334,1327.2727272727273,,3.0,1,http://lanus-bs-as-g-b-a-zona-sur.properati.com.ar/vl87_venta_ph_lanus
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Norte|Pilar|,"-34.447618,-58.760977",105000.0,USD,1592052.0,105000.0,,106.0,,990.566037735849,,2.0,,http://pilar-bs-as-g-b-a-zona-norte.properati.com.ar/10c8t_venta_departamentos_pilar_balcon_suite_gimnasio_piscina_sum_terraza_toilette_luminoso_lujoso_garage_amoblado_amenities_placard_estrenar_re-max-bur-oacute
sell,apartment,|Argentina|Capital Federal|San Telmo|,"-34.6206226,-58.3684327",118000.0,USD,1789163.2,118000.0,65.0,62.0,1815.3846153846157,1903.225806451613,,2.0,1900,http://san-telmo.properati.com.ar/xoqn_venta_departamentos_san-telmo_balcon_gimnasio_lavadero_parrilla_piscina_quincho_sum_terraza_luminoso_sauna_lujoso_garage_amenities_placard_aire-acondicionado
sell,apartment,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|,"-34.9244301,-57.9826055",50000.0,USD,758120.0,50000.0,45.0,,1111.111111111111,,,,,http://la-plata-bs-as-g-b-a-zona-sur.properati.com.ar/11qpo_venta_departamentos_la-plata_balcon_antonini-propiedades_dcp
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Vicente López|Olivos|,"-34.5075385,-58.514155",290000.0,USD,4397096.0,290000.0,155.0,155.0,1870.967741935484,1870.967741935484,,5.0,1,http://olivos.properati.com.ar/otq8_venta_casa_olivos
sell,house,|Argentina|Bs.As. G.B.A. Zona Norte|Tigre|Nordelta|,"-34.401146355,-58.6653304888",510000.0,USD,7732824.0,510000.0,601.0,256.0,848.585690515807,1992.1875,,5.0,,http://nordelta.properati.com.ar/12t0x_venta_casa_barrio-los-lagos_suite_jardin_lavadero_parrilla_piscina_quincho_toilette_vestidor_luminoso_garage_placard_aire-acondicionado_mm-nordelta
